original_design,original_ion,new_ion,swapped_design_id,structural_deviation_rmsd,plddt,new_binding_radius,coordination_number,net_charge,bidentate_count
DY_cfg14_des18,DY,CE,DY_cfg14_des18_swapped_CE,0.4608246684074402,0.8612,11.834815,1.25,0.0,0.25
DY_cfg14_des18,DY,CO,DY_cfg14_des18_swapped_CO,1.5075894594192505,0.8636,11.53822,1.25,0.0,0.25
DY_cfg14_des18,DY,CU,DY_cfg14_des18_swapped_CU,0.31690284609794617,0.8535,26.492529,0.0,0.0,0.0
DY_cfg14_des18,DY,ER,DY_cfg14_des18_swapped_ER,0.2461417019367218,0.8638,25.716078,0.0,0.0,0.0
DY_cfg14_des18,DY,EU,DY_cfg14_des18_swapped_EU,0.2819208800792694,0.8649,27.039972,0.0,0.0,0.0
DY_cfg14_des18,DY,FE,DY_cfg14_des18_swapped_FE,0.3493189811706543,0.8576,26.697878,0.0,0.0,0.0
DY_cfg14_des18,DY,GD,DY_cfg14_des18_swapped_GD,0.22275316715240479,0.8682,19.921713,0.0,0.0,0.0
DY_cfg14_des18,DY,HO,DY_cfg14_des18_swapped_HO,0.17134952545166016,0.8663,26.692732,0.0,0.0,0.0
DY_cfg14_des18,DY,LA,DY_cfg14_des18_swapped_LA,0.22057512402534485,0.8681,12.808768,1.25,0.0,0.25
DY_cfg14_des18,DY,LU,DY_cfg14_des18_swapped_LU,1.354709267616272,0.8582,11.55397,1.75,0.0,0.5
DY_cfg14_des18,DY,MN,DY_cfg14_des18_swapped_MN,0.29829201102256775,0.8647,22.831484,0.0,0.0,0.0
DY_cfg14_des18,DY,ND,DY_cfg14_des18_swapped_ND,0.3846687972545624,0.864,13.343904,0.25,0.0,0.0
DY_cfg14_des18,DY,NI,DY_cfg14_des18_swapped_NI,0.266263872385025,0.8675,12.317523,1.0,0.0,0.25
DY_cfg14_des18,DY,PM,DY_cfg14_des18_swapped_PM,0.2239297479391098,0.8552,21.386864,0.0,0.0,0.0
DY_cfg14_des18,DY,PR,DY_cfg14_des18_swapped_PR,0.32663244009017944,0.8701,27.047691,0.0,0.0,0.0
DY_cfg14_des18,DY,SM,DY_cfg14_des18_swapped_SM,0.2757352888584137,0.869,11.471687,1.0,0.0,0.25
DY_cfg14_des18,DY,TB,DY_cfg14_des18_swapped_TB,0.25411105155944824,0.8697,15.473866,0.0,0.0,0.0
DY_cfg14_des18,DY,TM,DY_cfg14_des18_swapped_TM,0.49043139815330505,0.8609,17.330793,1.25,0.0,0.25
DY_cfg14_des18,DY,YB,DY_cfg14_des18_swapped_YB,0.2667228877544403,0.8675,25.916708,0.0,0.0,0.0
DY_cfg14_des18,DY,ZN,DY_cfg14_des18_swapped_ZN,0.26197001338005066,0.8596,11.429553,1.0,0.0,0.25
DY_cfg36_des10,DY,CA,DY_cfg36_des10_swapped_CA,,0.868,8.929057,1.5,0.0,0.5
DY_cfg36_des10,DY,CE,DY_cfg36_des10_swapped_CE,0.5783838033676147,0.8699,15.389432,0.0,0.0,0.0
DY_cfg36_des10,DY,CO,DY_cfg36_des10_swapped_CO,0.3991585075855255,0.8743,15.661789,0.25,0.0,0.0
DY_cfg36_des10,DY,CU,DY_cfg36_des10_swapped_CU,0.21064773201942444,0.8627,15.56459,0.5,0.0,0.25
DY_cfg36_des10,DY,ER,DY_cfg36_des10_swapped_ER,0.27280616760253906,0.8679,11.867988,1.0,0.0,0.25
DY_cfg36_des10,DY,EU,DY_cfg36_des10_swapped_EU,0.4388388991355896,0.8648,17.648905,0.0,0.0,0.0
DY_cfg36_des10,DY,FE,DY_cfg36_des10_swapped_FE,0.36172327399253845,0.8643,16.268171,1.0,0.0,0.25
DY_cfg36_des10,DY,GD,DY_cfg36_des10_swapped_GD,0.1897263377904892,0.8683,15.253343,1.0,0.0,0.25
DY_cfg36_des10,DY,HO,DY_cfg36_des10_swapped_HO,0.655346155166626,0.8687,23.187134,0.0,0.0,0.0
DY_cfg36_des10,DY,LA,DY_cfg36_des10_swapped_LA,0.3957536518573761,0.871,15.277016,1.0,0.0,0.25
DY_cfg36_des10,DY,LU,DY_cfg36_des10_swapped_LU,0.5095298290252686,0.8666,16.237005,1.0,0.0,0.25
DY_cfg36_des10,DY,MN,DY_cfg36_des10_swapped_MN,0.4356246888637543,0.8727,15.690529,0.25,0.0,0.0
DY_cfg36_des10,DY,ND,DY_cfg36_des10_swapped_ND,0.2474973201751709,0.8705,15.525269,0.25,0.0,0.0
DY_cfg36_des10,DY,NI,DY_cfg36_des10_swapped_NI,0.3964710235595703,0.8745,11.135762,1.0,0.0,0.25
DY_cfg36_des10,DY,PM,DY_cfg36_des10_swapped_PM,0.30536672472953796,0.8597,18.16488,0.0,0.0,0.0
DY_cfg36_des10,DY,PR,DY_cfg36_des10_swapped_PR,0.2731739282608032,0.8687,15.153415,1.0,0.0,0.25
DY_cfg36_des10,DY,SM,DY_cfg36_des10_swapped_SM,0.40427517890930176,0.8686,9.287121,1.0,0.0,0.25
DY_cfg36_des10,DY,TB,DY_cfg36_des10_swapped_TB,0.2874164283275604,0.8694,15.15844,1.0,0.0,0.25
DY_cfg36_des10,DY,TM,DY_cfg36_des10_swapped_TM,0.29659953713417053,0.8644,14.958115,1.0,0.0,0.25
DY_cfg36_des10,DY,YB,DY_cfg36_des10_swapped_YB,0.20315028727054596,0.8719,23.68162,0.0,0.0,0.0
DY_cfg36_des10,DY,ZN,DY_cfg36_des10_swapped_ZN,0.32708173990249634,0.8672,16.39224,1.0,0.0,0.25
DY_cfg36_des19,DY,CA,DY_cfg36_des19_swapped_CA,,0.8636,14.953069,1.0,0.0,0.25
DY_cfg36_des19,DY,CE,DY_cfg36_des19_swapped_CE,0.7021345496177673,0.8651,16.123138,0.25,0.0,0.0
DY_cfg36_des19,DY,CO,DY_cfg36_des19_swapped_CO,0.7608259916305542,0.8714,16.69193,1.0,0.0,0.25
DY_cfg36_des19,DY,CU,DY_cfg36_des19_swapped_CU,0.5681025385856628,0.862,18.419268,0.5,0.0,0.25
DY_cfg36_des19,DY,ER,DY_cfg36_des19_swapped_ER,0.5115203857421875,0.8668,16.359285,1.0,0.0,0.25
DY_cfg36_des19,DY,EU,DY_cfg36_des19_swapped_EU,0.5942662358283997,0.8668,15.064956,1.0,0.0,0.25
DY_cfg36_des19,DY,FE,DY_cfg36_des19_swapped_FE,0.5079601407051086,0.8629,16.584236,1.0,0.0,0.25
DY_cfg36_des19,DY,GD,DY_cfg36_des19_swapped_GD,0.3189980089664459,0.8665,11.381743,1.0,0.0,0.25
DY_cfg36_des19,DY,HO,DY_cfg36_des19_swapped_HO,0.469721257686615,0.8667,15.027023,1.0,0.0,0.25
DY_cfg36_des19,DY,LA,DY_cfg36_des19_swapped_LA,0.5051989555358887,0.8665,15.193812,1.0,0.0,0.25
DY_cfg36_des19,DY,LU,DY_cfg36_des19_swapped_LU,0.6786847114562988,0.8652,17.052675,1.0,0.0,0.25
DY_cfg36_des19,DY,MN,DY_cfg36_des19_swapped_MN,0.7662115097045898,0.8645,16.992655,1.0,0.0,0.25
DY_cfg36_des19,DY,ND,DY_cfg36_des19_swapped_ND,0.7239952087402344,0.8666,13.355184,0.5,0.0,0.25
DY_cfg36_des19,DY,NI,DY_cfg36_des19_swapped_NI,0.4350413680076599,0.8714,11.582726,1.0,0.0,0.25
DY_cfg36_des19,DY,PM,DY_cfg36_des19_swapped_PM,0.7007166147232056,0.8629,18.2934,0.0,0.0,0.0
DY_cfg36_des19,DY,PR,DY_cfg36_des19_swapped_PR,0.8743277192115784,0.8664,15.324234,1.0,0.0,0.25
DY_cfg36_des19,DY,SM,DY_cfg36_des19_swapped_SM,0.7025260329246521,0.8672,15.239826,1.0,0.0,0.25
DY_cfg36_des19,DY,TB,DY_cfg36_des19_swapped_TB,0.4787786900997162,0.8656,15.22993,1.0,0.0,0.25
DY_cfg36_des19,DY,TM,DY_cfg36_des19_swapped_TM,0.42379504442214966,0.8628,13.153705,0.5,0.0,0.25
DY_cfg36_des19,DY,YB,DY_cfg36_des19_swapped_YB,0.6927398443222046,0.8686,22.920332,0.0,0.0,0.0
DY_cfg36_des19,DY,ZN,DY_cfg36_des19_swapped_ZN,0.4894809126853943,0.8652,16.39184,1.0,0.0,0.25
DY_cfg36_des8,DY,CA,DY_cfg36_des8_swapped_CA,,0.8554,13.702633,0.25,0.0,0.0
DY_cfg36_des8,DY,CE,DY_cfg36_des8_swapped_CE,0.6422951221466064,0.8588,16.469803,1.0,0.0,0.25
DY_cfg36_des8,DY,CO,DY_cfg36_des8_swapped_CO,0.5691254138946533,0.8679,13.383676,0.5,0.0,0.25
DY_cfg36_des8,DY,CU,DY_cfg36_des8_swapped_CU,0.7647417187690735,0.8578,18.875284,0.0,0.0,0.0
DY_cfg36_des8,DY,ER,DY_cfg36_des8_swapped_ER,0.8365992307662964,0.8596,5.9657397,1.75,0.0,0.5
DY_cfg36_des8,DY,EU,DY_cfg36_des8_swapped_EU,0.3733343780040741,0.8645,18.529924,0.25,0.0,0.0
DY_cfg36_des8,DY,FE,DY_cfg36_des8_swapped_FE,0.964232861995697,0.8607,16.28858,1.0,0.0,0.25
DY_cfg36_des8,DY,GD,DY_cfg36_des8_swapped_GD,0.9931861758232117,0.8657,13.728879,0.25,0.0,0.0
DY_cfg36_des8,DY,HO,DY_cfg36_des8_swapped_HO,0.382352352142334,0.8635,13.48529,0.5,0.0,0.25
DY_cfg36_des8,DY,LA,DY_cfg36_des8_swapped_LA,0.384349524974823,0.8581,13.664393,0.5,0.0,0.25
DY_cfg36_des8,DY,LU,DY_cfg36_des8_swapped_LU,0.6009835600852966,0.8661,16.02047,0.0,0.0,0.0
DY_cfg36_des8,DY,MN,DY_cfg36_des8_swapped_MN,1.2152255773544312,0.8636,16.219717,1.0,0.0,0.25
DY_cfg36_des8,DY,ND,DY_cfg36_des8_swapped_ND,0.6385537981987,0.859,13.652215,0.25,0.0,0.0
DY_cfg36_des8,DY,NI,DY_cfg36_des8_swapped_NI,0.842904806137085,0.8686,15.508512,0.0,0.0,0.0
DY_cfg36_des8,DY,PM,DY_cfg36_des8_swapped_PM,0.6422045230865479,0.8538,12.149068,0.25,0.0,0.0
DY_cfg36_des8,DY,PR,DY_cfg36_des8_swapped_PR,0.430175244808197,0.864,13.589858,0.5,0.0,0.25
DY_cfg36_des8,DY,SM,DY_cfg36_des8_swapped_SM,0.4387050271034241,0.8623,13.733745,0.5,0.0,0.25
DY_cfg36_des8,DY,TB,DY_cfg36_des8_swapped_TB,0.5599656105041504,0.8678,13.617295,0.5,0.0,0.25
DY_cfg36_des8,DY,TM,DY_cfg36_des8_swapped_TM,0.5620404481887817,0.8547,18.936434,0.0,0.0,0.0
DY_cfg36_des8,DY,YB,DY_cfg36_des8_swapped_YB,0.45703890919685364,0.8659,6.882187,1.25,0.0,0.25
DY_cfg36_des8,DY,ZN,DY_cfg36_des8_swapped_ZN,0.7562897801399231,0.8557,16.130255,1.0,0.0,0.25
DY_cfg34_des0,DY,CA,DY_cfg34_des0_swapped_CA,,0.8585,14.970126,0.75,0.0,0.25
DY_cfg34_des0,DY,CE,DY_cfg34_des0_swapped_CE,0.3020927608013153,0.858,11.355401,1.5,0.0,0.5
DY_cfg34_des0,DY,CO,DY_cfg34_des0_swapped_CO,0.3332768678665161,0.864,19.866034,0.0,0.0,0.0
DY_cfg34_des0,DY,CU,DY_cfg34_des0_swapped_CU,0.32973381876945496,0.849,13.607742,0.0,0.0,0.0
DY_cfg34_des0,DY,ER,DY_cfg34_des0_swapped_ER,0.29897111654281616,0.8609,12.358272,0.75,0.0,0.25
DY_cfg34_des0,DY,EU,DY_cfg34_des0_swapped_EU,0.4022047221660614,0.8618,23.12462,0.0,0.0,0.0
DY_cfg34_des0,DY,FE,DY_cfg34_des0_swapped_FE,0.4355612099170685,0.8553,13.9885645,0.5,0.0,0.25
DY_cfg34_des0,DY,GD,DY_cfg34_des0_swapped_GD,0.2773938775062561,0.863,11.629964,1.25,0.0,0.5
DY_cfg34_des0,DY,HO,DY_cfg34_des0_swapped_HO,0.19509008526802063,0.8599,17.160633,0.0,0.0,0.0
DY_cfg34_des0,DY,LA,DY_cfg34_des0_swapped_LA,0.30828604102134705,0.8617,11.567577,1.25,0.0,0.5
DY_cfg34_des0,DY,LU,DY_cfg34_des0_swapped_LU,0.5559908747673035,0.86,19.30778,0.0,0.0,0.0
DY_cfg34_des0,DY,MN,DY_cfg34_des0_swapped_MN,0.3653564751148224,0.8601,11.39063,1.5,0.0,0.5
DY_cfg34_des0,DY,ND,DY_cfg34_des0_swapped_ND,0.38186463713645935,0.8607,21.792923,0.0,0.0,0.0
DY_cfg34_des0,DY,NI,DY_cfg34_des0_swapped_NI,0.23844684660434723,0.8643,12.592431,0.0,0.0,0.0
DY_cfg34_des0,DY,PM,DY_cfg34_des0_swapped_PM,0.2826879620552063,0.8561,13.363483,0.0,0.0,0.0
DY_cfg34_des0,DY,PR,DY_cfg34_des0_swapped_PR,0.2877097427845001,0.8637,23.07815,0.0,0.0,0.0
DY_cfg34_des0,DY,SM,DY_cfg34_des0_swapped_SM,0.21472205221652985,0.8652,22.877611,0.0,0.0,0.0
DY_cfg34_des0,DY,TB,DY_cfg34_des0_swapped_TB,0.2710689902305603,0.8639,21.785238,0.0,0.0,0.0
DY_cfg34_des0,DY,TM,DY_cfg34_des0_swapped_TM,0.2956979274749756,0.8554,15.029763,0.75,0.0,0.25
DY_cfg34_des0,DY,YB,DY_cfg34_des0_swapped_YB,0.20926088094711304,0.8629,14.490013,0.75,0.0,0.25
DY_cfg34_des0,DY,ZN,DY_cfg34_des0_swapped_ZN,0.5061206817626953,0.854,18.042414,0.0,0.0,0.0
DY_cfg34_des22,DY,CA,DY_cfg34_des22_swapped_CA,,0.8619,18.326462,0.0,0.0,0.0
DY_cfg34_des22,DY,CE,DY_cfg34_des22_swapped_CE,0.24176351726055145,0.8576,13.490661,0.5,0.0,0.25
DY_cfg34_des22,DY,CO,DY_cfg34_des22_swapped_CO,0.16765311360359192,0.8647,23.445068,0.0,0.0,0.0
DY_cfg34_des22,DY,CU,DY_cfg34_des22_swapped_CU,0.4506969749927521,0.8496,22.717676,0.0,0.0,0.0
DY_cfg34_des22,DY,ER,DY_cfg34_des22_swapped_ER,0.356842964887619,0.8601,22.998259,0.0,0.0,0.0
DY_cfg34_des22,DY,EU,DY_cfg34_des22_swapped_EU,0.2573802173137665,0.8644,23.11673,0.0,0.0,0.0
DY_cfg34_des22,DY,FE,DY_cfg34_des22_swapped_FE,0.29576635360717773,0.8557,23.21361,0.0,0.0,0.0
DY_cfg34_des22,DY,GD,DY_cfg34_des22_swapped_GD,0.27551984786987305,0.8617,21.734251,0.0,0.0,0.0
DY_cfg34_des22,DY,HO,DY_cfg34_des22_swapped_HO,0.45591896772384644,0.8613,21.62044,0.0,0.0,0.0
DY_cfg34_des22,DY,LA,DY_cfg34_des22_swapped_LA,0.9694610238075256,0.8637,15.00637,0.75,0.0,0.25
DY_cfg34_des22,DY,LU,DY_cfg34_des22_swapped_LU,0.29614266753196716,0.8621,22.721216,0.0,0.0,0.0
DY_cfg34_des22,DY,MN,DY_cfg34_des22_swapped_MN,0.19738909602165222,0.8606,18.47709,0.0,0.0,0.0
DY_cfg34_des22,DY,ND,DY_cfg34_des22_swapped_ND,0.20320101082324982,0.8594,13.063205,0.75,0.0,0.25
DY_cfg34_des22,DY,NI,DY_cfg34_des22_swapped_NI,0.17579495906829834,0.8639,10.766843,0.5,0.0,0.25
DY_cfg34_des22,DY,PM,DY_cfg34_des22_swapped_PM,0.4313478171825409,0.8552,17.61437,0.0,0.0,0.0
DY_cfg34_des22,DY,PR,DY_cfg34_des22_swapped_PR,0.4592460095882416,0.8644,11.442285,1.25,0.0,0.5
DY_cfg34_des22,DY,SM,DY_cfg34_des22_swapped_SM,0.2550736665725708,0.8651,22.902967,0.0,0.0,0.0
DY_cfg34_des22,DY,TB,DY_cfg34_des22_swapped_TB,0.33127689361572266,0.8634,11.363456,1.25,0.0,0.5
DY_cfg34_des22,DY,TM,DY_cfg34_des22_swapped_TM,0.3086149990558624,0.8584,13.38799,0.0,0.0,0.0
DY_cfg34_des22,DY,YB,DY_cfg34_des22_swapped_YB,0.41227003931999207,0.8639,21.956797,0.0,0.0,0.0
DY_cfg34_des22,DY,ZN,DY_cfg34_des22_swapped_ZN,0.4660327136516571,0.855,23.024008,0.0,0.0,0.0
DY_cfg33_des20,DY,CA,DY_cfg33_des20_swapped_CA,,0.8578,26.172266,0.0,0.0,0.0
DY_cfg33_des20,DY,CE,DY_cfg33_des20_swapped_CE,0.3402491807937622,0.8568,13.430175,1.0,0.0,0.25
DY_cfg33_des20,DY,CO,DY_cfg33_des20_swapped_CO,0.39045315980911255,0.8642,25.070036,0.0,0.0,0.0
DY_cfg33_des20,DY,CU,DY_cfg33_des20_swapped_CU,0.27385324239730835,0.8547,15.366618,0.0,0.0,0.0
DY_cfg33_des20,DY,ER,DY_cfg33_des20_swapped_ER,0.5126499533653259,0.8579,5.429258,2.0,0.0,0.5
DY_cfg33_des20,DY,EU,DY_cfg33_des20_swapped_EU,0.2614074945449829,0.8633,10.872616,1.25,0.0,0.25
DY_cfg33_des20,DY,FE,DY_cfg33_des20_swapped_FE,0.30102965235710144,0.8592,11.977754,1.25,0.0,0.25
DY_cfg33_des20,DY,GD,DY_cfg33_des20_swapped_GD,0.24761247634887695,0.8623,13.506162,1.0,0.0,0.25
DY_cfg33_des20,DY,HO,DY_cfg33_des20_swapped_HO,0.46204298734664917,0.8616,19.141525,0.0,0.0,0.0
DY_cfg33_des20,DY,LA,DY_cfg33_des20_swapped_LA,0.32548919320106506,0.861,5.4447694,2.0,0.0,0.5
DY_cfg33_des20,DY,LU,DY_cfg33_des20_swapped_LU,0.3027991056442261,0.8614,18.627172,0.0,0.0,0.0
DY_cfg33_des20,DY,MN,DY_cfg33_des20_swapped_MN,0.2871190011501312,0.8595,18.598152,0.0,0.0,0.0
DY_cfg33_des20,DY,ND,DY_cfg33_des20_swapped_ND,0.2912922501564026,0.8577,10.581449,1.25,0.0,0.25
DY_cfg33_des20,DY,NI,DY_cfg33_des20_swapped_NI,0.28666073083877563,0.8634,25.004229,0.0,0.0,0.0
DY_cfg33_des20,DY,PM,DY_cfg33_des20_swapped_PM,0.3924294114112854,0.8567,8.816304,1.0,0.0,0.25
DY_cfg33_des20,DY,PR,DY_cfg33_des20_swapped_PR,0.32587283849716187,0.8602,24.838554,0.0,0.0,0.0
DY_cfg33_des20,DY,SM,DY_cfg33_des20_swapped_SM,0.5640139579772949,0.8614,25.002806,0.0,0.0,0.0
DY_cfg33_des20,DY,TB,DY_cfg33_des20_swapped_TB,0.2993484139442444,0.8621,24.905977,0.0,0.0,0.0
DY_cfg33_des20,DY,TM,DY_cfg33_des20_swapped_TM,0.3301675319671631,0.8595,16.223577,1.25,0.0,0.25
DY_cfg33_des20,DY,YB,DY_cfg33_des20_swapped_YB,0.2845359742641449,0.8596,18.61683,0.0,0.0,0.0
DY_cfg33_des20,DY,ZN,DY_cfg33_des20_swapped_ZN,0.44335827231407166,0.8549,16.525679,0.0,0.0,0.0
DY_cfg13_des11,DY,CA,DY_cfg13_des11_swapped_CA,,0.8594,19.841002,0.25,0.0,0.0
DY_cfg13_des11,DY,CE,DY_cfg13_des11_swapped_CE,1.351766586303711,0.8592,16.338394,0.0,0.0,0.0
DY_cfg13_des11,DY,CO,DY_cfg13_des11_swapped_CO,0.7115145921707153,0.8642,17.381786,0.0,0.0,0.0
DY_cfg13_des11,DY,CU,DY_cfg13_des11_swapped_CU,0.5448302626609802,0.8483,14.012686,0.5,0.0,0.0
DY_cfg13_des11,DY,ER,DY_cfg13_des11_swapped_ER,0.4829316735267639,0.8586,24.263584,0.0,0.0,0.0
DY_cfg13_des11,DY,EU,DY_cfg13_des11_swapped_EU,0.6448119282722473,0.8656,24.49183,0.0,0.0,0.0
DY_cfg13_des11,DY,FE,DY_cfg13_des11_swapped_FE,0.7695867419242859,0.8624,14.691722,0.5,0.0,0.0
DY_cfg13_des11,DY,GD,DY_cfg13_des11_swapped_GD,0.7626261711120605,0.859,24.515446,0.0,0.0,0.0
DY_cfg13_des11,DY,HO,DY_cfg13_des11_swapped_HO,0.7288623452186584,0.8592,24.808245,0.0,0.0,0.0
DY_cfg13_des11,DY,LA,DY_cfg13_des11_swapped_LA,0.69802325963974,0.8614,18.657276,0.75,0.0,0.25
DY_cfg13_des11,DY,LU,DY_cfg13_des11_swapped_LU,0.6036204695701599,0.8605,24.63889,0.0,0.0,0.0
DY_cfg13_des11,DY,MN,DY_cfg13_des11_swapped_MN,1.3121846914291382,0.8625,16.704477,0.0,0.0,0.0
DY_cfg13_des11,DY,ND,DY_cfg13_des11_swapped_ND,1.3399803638458252,0.8611,13.367313,1.0,0.0,0.25
DY_cfg13_des11,DY,NI,DY_cfg13_des11_swapped_NI,0.6449714303016663,0.8631,24.334475,0.0,0.0,0.0
DY_cfg13_des11,DY,PM,DY_cfg13_des11_swapped_PM,0.5788387656211853,0.8522,19.979975,0.0,0.0,0.0
DY_cfg13_des11,DY,PR,DY_cfg13_des11_swapped_PR,0.4117278456687927,0.8624,24.68795,0.0,0.0,0.0
DY_cfg13_des11,DY,SM,DY_cfg13_des11_swapped_SM,0.4406259059906006,0.8634,24.37947,0.0,0.0,0.0
DY_cfg13_des11,DY,TB,DY_cfg13_des11_swapped_TB,0.5237628221511841,0.8621,14.52624,0.75,0.0,0.25
DY_cfg13_des11,DY,TM,DY_cfg13_des11_swapped_TM,0.7816305160522461,0.8563,12.008565,1.0,0.0,0.25
DY_cfg13_des11,DY,YB,DY_cfg13_des11_swapped_YB,0.5144107937812805,0.862,24.426594,0.0,0.0,0.0
DY_cfg13_des11,DY,ZN,DY_cfg13_des11_swapped_ZN,0.6994767189025879,0.856,25.177881,0.0,0.0,0.0
DY_cfg34_des3,DY,CA,DY_cfg34_des3_swapped_CA,,0.8629,17.96047,0.0,0.0,0.0
DY_cfg34_des3,DY,CE,DY_cfg34_des3_swapped_CE,0.19869285821914673,0.8577,13.21965,0.5,0.0,0.25
DY_cfg34_des3,DY,CO,DY_cfg34_des3_swapped_CO,0.2682229280471802,0.8616,19.02244,0.0,0.0,0.0
DY_cfg34_des3,DY,CU,DY_cfg34_des3_swapped_CU,0.37113499641418457,0.8557,14.078841,0.5,0.0,0.25
DY_cfg34_des3,DY,ER,DY_cfg34_des3_swapped_ER,0.3567267656326294,0.8625,23.258972,0.0,0.0,0.0
DY_cfg34_des3,DY,EU,DY_cfg34_des3_swapped_EU,0.1689353883266449,0.8614,14.289325,0.5,0.0,0.25
DY_cfg34_des3,DY,FE,DY_cfg34_des3_swapped_FE,0.3613833487033844,0.8549,17.865618,0.0,0.0,0.0
DY_cfg34_des3,DY,GD,DY_cfg34_des3_swapped_GD,0.31096014380455017,0.8645,21.97335,0.0,0.0,0.0
DY_cfg34_des3,DY,HO,DY_cfg34_des3_swapped_HO,0.30338823795318604,0.8609,21.774214,0.0,0.0,0.0
DY_cfg34_des3,DY,LA,DY_cfg34_des3_swapped_LA,0.24388623237609863,0.8647,12.9480295,0.0,0.0,0.0
DY_cfg34_des3,DY,LU,DY_cfg34_des3_swapped_LU,0.4663643538951874,0.8633,13.497989,0.5,0.0,0.25
DY_cfg34_des3,DY,MN,DY_cfg34_des3_swapped_MN,0.43704795837402344,0.8614,17.927748,0.0,0.0,0.0
DY_cfg34_des3,DY,ND,DY_cfg34_des3_swapped_ND,0.22018757462501526,0.859,13.333913,0.5,0.0,0.25
DY_cfg34_des3,DY,NI,DY_cfg34_des3_swapped_NI,0.3740171790122986,0.8597,17.662758,0.0,0.0,0.0
DY_cfg34_des3,DY,PM,DY_cfg34_des3_swapped_PM,3.875372886657715,0.8214,14.153552,0.25,0.0,0.0
DY_cfg34_des3,DY,PR,DY_cfg34_des3_swapped_PR,0.37121397256851196,0.8651,22.59157,0.0,0.0,0.0
DY_cfg34_des3,DY,SM,DY_cfg34_des3_swapped_SM,0.3448336720466614,0.8643,18.018057,0.0,0.0,0.0
DY_cfg34_des3,DY,TB,DY_cfg34_des3_swapped_TB,0.2564505338668823,0.8648,13.901769,0.5,0.0,0.25
DY_cfg34_des3,DY,TM,DY_cfg34_des3_swapped_TM,0.3485334515571594,0.8606,10.892821,0.75,0.0,0.25
DY_cfg34_des3,DY,YB,DY_cfg34_des3_swapped_YB,0.2400485873222351,0.8635,22.216072,0.0,0.0,0.0
DY_cfg34_des3,DY,ZN,DY_cfg34_des3_swapped_ZN,0.42872071266174316,0.8552,18.087418,0.0,0.0,0.0
ER_cfg14_des7,ER,CA,ER_cfg14_des7_swapped_CA,,0.8621,14.768781,0.75,0.0,0.25
ER_cfg14_des7,ER,CE,ER_cfg14_des7_swapped_CE,0.46464526653289795,0.8649,14.877934,0.75,0.0,0.25
ER_cfg14_des7,ER,CO,ER_cfg14_des7_swapped_CO,0.5066584348678589,0.8684,13.230137,0.5,0.0,0.25
ER_cfg14_des7,ER,CU,ER_cfg14_des7_swapped_CU,0.3614182770252228,0.8591,10.939145,1.0,0.0,0.5
ER_cfg14_des7,ER,DY,ER_cfg14_des7_swapped_DY,0.31844568252563477,0.8641,14.752274,0.75,0.0,0.25
ER_cfg14_des7,ER,EU,ER_cfg14_des7_swapped_EU,0.358140766620636,0.8651,14.739474,1.0,0.0,0.25
ER_cfg14_des7,ER,FE,ER_cfg14_des7_swapped_FE,0.4673217833042145,0.8632,13.060355,0.5,0.0,0.25
ER_cfg14_des7,ER,GD,ER_cfg14_des7_swapped_GD,0.3290480077266693,0.8673,13.063365,0.5,0.0,0.25
ER_cfg14_des7,ER,HO,ER_cfg14_des7_swapped_HO,0.5581085085868835,0.8645,7.708881,1.25,0.0,0.5
ER_cfg14_des7,ER,LA,ER_cfg14_des7_swapped_LA,0.41089123487472534,0.867,13.867668,0.0,0.0,0.0
ER_cfg14_des7,ER,LU,ER_cfg14_des7_swapped_LU,0.38747715950012207,0.8667,14.8541,0.75,0.0,0.25
ER_cfg14_des7,ER,MN,ER_cfg14_des7_swapped_MN,0.4291955232620239,0.8675,14.67482,0.75,0.0,0.25
ER_cfg14_des7,ER,ND,ER_cfg14_des7_swapped_ND,0.38512614369392395,0.8661,13.467552,1.0,0.0,0.25
ER_cfg14_des7,ER,NI,ER_cfg14_des7_swapped_NI,0.5095265507698059,0.87,15.372498,0.75,0.0,0.25
ER_cfg14_des7,ER,PM,ER_cfg14_des7_swapped_PM,0.5998579859733582,0.8616,19.330254,0.0,0.0,0.0
ER_cfg14_des7,ER,PR,ER_cfg14_des7_swapped_PR,0.47165581583976746,0.8681,4.252576,2.25,0.0,0.75
ER_cfg14_des7,ER,SM,ER_cfg14_des7_swapped_SM,0.3415278494358063,0.8649,24.094728,0.0,0.0,0.0
ER_cfg14_des7,ER,TB,ER_cfg14_des7_swapped_TB,0.41778460144996643,0.8674,15.759795,0.75,0.0,0.25
ER_cfg14_des7,ER,TM,ER_cfg14_des7_swapped_TM,0.4128737151622772,0.8612,11.053348,1.75,0.0,0.5
ER_cfg14_des7,ER,YB,ER_cfg14_des7_swapped_YB,0.4787604510784149,0.8684,13.680977,0.25,0.0,0.0
ER_cfg14_des7,ER,ZN,ER_cfg14_des7_swapped_ZN,0.5153665542602539,0.8627,10.919162,1.25,0.0,0.5
ER_cfg31_des19,ER,CA,ER_cfg31_des19_swapped_CA,,0.8611,12.899906,0.75,0.0,0.25
ER_cfg31_des19,ER,CE,ER_cfg31_des19_swapped_CE,0.4405282735824585,0.8597,18.487982,0.0,0.0,0.0
ER_cfg31_des19,ER,CO,ER_cfg31_des19_swapped_CO,0.6803499460220337,0.8695,25.387802,0.0,0.0,0.0
